lsoa,index,income,employment,education,health,crime,housing,living,incomedeprivationaffectingchildrenindex,incomedeprivationaffectingolderpeopleindex,lat,lon
E01000713,6.874,0.062,0.047,2.037,-1.523,-0.219,26.105,12.457,0.1,0.075,51.41107493,-0.009980918
E01000714,12.083,0.066,0.054,10.895,-1.143,0.612,21.47,33.143,0.123,0.09,51.4086686,-0.02645754
E01000715,7.812,0.053,0.05,3.014,-1.01,0.26,21.273,19.581,0.049,0.099,51.40745587,-0.016811431
E01000718,30.401,0.223,0.141,23.853,-0.462,0.411,44.454,33.832,0.345,0.271,51.42098044,-0.025792449
E01000743,42.054,0.266,0.225,31.205,0.763,1.194,35.797,25.603,0.321,0.335,51.41023948,-0.06634945
E01000745,22.29,0.157,0.098,13.725,-0.165,0.892,33.88,21.004,0.25,0.261,51.42287673,-0.064916784
E01000746,21.597,0.159,0.095,12.296,-0.62,1.002,28.698,30.755,0.275,0.208,51.41728922,-0.077845211
E01000740,31.619,0.178,0.127,13.74,-0.108,2.072,33.652,37.649,0.262,0.304,51.41933433,-0.070899447
E01000741,32.816,0.195,0.146,21.669,0.184,1.474,31.245,37.446,0.289,0.344,51.41485056,-0.073684194
E01000742,27.235,0.204,0.125,13.43,-0.237,1.141,28.094,36.709,0.37,0.253,51.4169419,-0.064957833
E01000796,39.42,0.323,0.208,35.938,0.217,0.698,36.616,17.029,0.431,0.48,51.41337486,-0.060084075
E01000797,13.179,0.069,0.073,2.766,-0.586,0.935,22.829,22.895,0.061,0.089,51.41343171,-0.040478852
E01000798,48.768,0.336,0.237,32.695,0.559,1.385,38.062,38.073,0.481,0.457,51.41275801,-0.055478999
E01000799,23.104,0.171,0.125,12.694,-0.62,0.96,23.006,34.999,0.241,0.17,51.41308162,-0.050590458
E01000800,31.732,0.218,0.156,18.236,-0.154,1.452,29.347,32.484,0.29,0.332,51.41259955,-0.061037154
E01000801,24.224,0.184,0.125,22.218,0.039,0.492,22.706,32.235,0.294,0.182,51.40888536,-0.055280029
E01000802,22.004,0.165,0.114,7.934,-0.289,0.893,22.593,37.133,0.223,0.243,51.41977755,-0.055584735
E01000803,18.742,0.154,0.102,6.293,-0.251,0.61,25.124,24.946,0.2,0.209,51.4209994,-0.050026709
E01000804,8.065,0.06,0.051,2.539,-0.963,0.513,18.503,16.052,0.066,0.068,51.4201988,-0.040801394
E01000805,25.127,0.154,0.128,18.56,-0.3,1.091,22.728,39.407,0.222,0.166,51.41669639,-0.049092219
E01000806,33.121,0.259,0.162,20.161,0.177,0.751,33.308,38.069,0.349,0.407,51.41655899,-0.056415165
E01001083,15.276,0.088,0.071,6.24,-0.638,0.906,31.341,17.948,0.121,0.106,51.41434335,-0.11565977
E01001084,14.987,0.09,0.071,4.79,-0.656,0.949,27.742,22.045,0.114,0.121,51.41902364,-0.111964358
E01001087,25.614,0.137,0.096,15.149,-0.143,1.137,34.538,43.599,0.16,0.26,51.40992859,-0.118546981
E01001137,26.013,0.188,0.136,6.625,-0.135,1.183,27.971,30.736,0.266,0.166,51.41330132,-0.084762369
E01001138,16.605,0.13,0.087,6.052,-0.844,0.652,28.635,23.288,0.195,0.153,51.41251234,-0.07799797
E01001140,23.259,0.168,0.101,13.062,-0.001,0.547,31.06,37.97,0.326,0.15,51.40836663,-0.080264207
E01001156,27.357,0.187,0.116,17.041,0.576,0.457,40.869,20.921,0.219,0.327,51.41545296,-0.09082096
E01001157,20.458,0.135,0.102,8.81,-0.32,1.183,25.392,22.116,0.151,0.208,51.4135264,-0.106045449
E01001158,21.648,0.16,0.1,14.425,-0.193,0.326,31.155,35.777,0.251,0.164,51.41022515,-0.0908148
E01001159,16.393,0.129,0.076,6.55,-0.775,0.671,31.49,20.211,0.245,0.124,51.41509135,-0.098623881
E01001160,15.435,0.113,0.084,9.678,-0.778,0.931,22.429,15.233,0.135,0.159,51.41052286,-0.102113023
E01001161,43.199,0.336,0.235,32.986,0.561,0.838,36.893,15.143,0.409,0.409,51.40889788,-0.110754288
E01001162,28.173,0.189,0.149,11.076,0.261,0.951,34.832,25.077,0.242,0.24,51.41937479,-0.094146232
E01001163,16.016,0.104,0.082,7.738,-1.02,0.84,24.913,29.476,0.132,0.147,51.42059426,-0.101845361
E01001164,20.387,0.125,0.1,6.662,-0.334,0.706,31.523,36.764,0.182,0.197,51.41847582,-0.08462152
E01003946,20.015,0.135,0.099,5.549,-0.355,1.223,21.741,28.393,0.204,0.112,51.43011216,-0.083696329
E01003947,40.582,0.355,0.208,21.9,0.638,0.369,36.662,24.274,0.482,0.389,51.43092561,-0.081370129
E01003062,25.481,0.191,0.113,4.665,-0.141,1.205,25.991,40.596,0.321,0.293,51.42134098,-0.082200952
E01003063,44.115,0.327,0.243,15.564,0.579,0.798,43.715,32.325,0.467,0.323,51.42114873,-0.087150082
E01003064,12.507,0.097,0.065,3.597,-0.344,0.133,18.689,35.362,0.153,0.145,51.43390987,-0.092957606
E01003065,44.705,0.347,0.232,19.041,0.907,0.856,38.899,24.259,0.475,0.414,51.42999702,-0.093213927
E01000699,21.978,0.169,0.111,15.991,-0.436,0.737,25.113,31.385,0.212,0.222,51.40642421,-0.059770695
E01000701,13.599,0.113,0.093,7.112,-0.715,0.028,18.942,27.498,0.098,0.18,51.40650174,-0.052874929
E01000703,12.417,0.062,0.065,1.094,-0.805,0.572,20.975,41.519,0.069,0.099,51.40696778,-0.037895849
E01001148,22.719,0.189,0.117,13.953,-0.02,0.274,26.359,32.835,0.278,0.217,51.40779152,-0.096256157
E01003066,38.451,0.266,0.175,9.679,0.831,1.669,31.914,31.894,0.392,0.418,51.43110346,-0.098773568
E01003067,20.247,0.141,0.098,8.236,-0.118,0.678,24.924,37.351,0.198,0.226,51.42891609,-0.088553745
E01003068,33.804,0.255,0.153,13.026,0.37,1.251,31.886,35.501,0.316,0.39,51.42696097,-0.093968303
E01003069,34.686,0.22,0.17,15.659,0.424,1.287,32.584,39.426,0.294,0.245,51.42421944,-0.092836593
E01003070,46.937,0.364,0.244,18.79,1.022,0.618,39.778,29.614,0.536,0.475,51.42456265,-0.086350092
E01003087,54.046,0.376,0.237,30.705,1.846,0.738,40.502,31.387,0.465,0.468,51.42375175,-0.108576325
E01003079,34.6,0.221,0.14,11.898,0.652,1.437,35.512,37.885,0.312,0.275,51.43530289,-0.110376707
E01003080,20.435,0.156,0.094,5.365,-0.473,0.81,26.661,38.335,0.267,0.203,51.43360407,-0.110594268
E01003081,32.58,0.219,0.154,10.074,0.445,1.242,33.168,36.719,0.285,0.413,51.43074772,-0.105386792
E01003082,34.777,0.263,0.179,8.263,0.726,1.146,30.067,30.345,0.304,0.354,51.42631388,-0.103562911
E01003083,21.171,0.14,0.114,4.808,0.209,0.539,29.675,30.016,0.15,0.275,51.43100385,-0.112241893
E01003084,18.727,0.104,0.083,7.933,-0.387,1.083,22.12,38.803,0.117,0.182,51.42938401,-0.107849822
E01003085,20.787,0.141,0.083,8.839,-0.475,1.13,26.701,35.997,0.184,0.209,51.42654846,-0.110065122
E01003086,37.799,0.286,0.202,22.778,0.554,0.686,38.878,24.871,0.368,0.332,51.42424676,-0.100704606
E01003164,29.587,0.171,0.113,12.184,0.256,1.214,30.848,52.692,0.241,0.292,51.44109685,-0.104452235
E01003165,22.541,0.189,0.111,7.597,-0.149,0.725,25.529,33.553,0.289,0.225,51.43796634,-0.093836229
E01003166,21.664,0.141,0.091,9.315,-0.108,0.862,28.995,38.529,0.21,0.263,51.43788531,-0.102653364
E01003167,13.651,0.071,0.072,1.208,-0.64,0.822,21.352,35.797,0.061,0.175,51.43617165,-0.099236944
E01003132,37.819,0.288,0.193,14.023,0.652,0.963,35.723,32.872,0.327,0.425,51.44152332,-0.117289971
E01003133,25.957,0.162,0.125,2.53,0.353,0.814,29.278,47.289,0.194,0.376,51.43907653,-0.110388863
E01003134,21.419,0.148,0.104,7.329,-0.037,0.962,25.762,30.534,0.255,0.221,51.43861152,-0.116876083
E01003189,38.953,0.294,0.197,36.964,0.687,0.582,31.135,30.783,0.388,0.358,51.42839153,-0.022030443
E01003190,36.234,0.261,0.169,17.006,0.571,1.076,41.016,25.401,0.348,0.286,51.427038,-0.035373422
E01003191,35.615,0.267,0.177,36.78,0.131,0.649,35.309,30.256,0.438,0.191,51.42636364,-0.027357966
E01003192,50.784,0.331,0.249,38.415,1.048,1.306,40.485,23.419,0.44,0.352,51.42001958,-0.016432096
E01003193,29.901,0.21,0.158,18.933,0.218,0.937,30.887,28.051,0.309,0.214,51.43133385,-0.035532377
E01003194,35.979,0.258,0.163,25.287,0.688,0.995,33.535,31.292,0.315,0.357,51.43852575,-0.027884809
E01003195,19.194,0.155,0.101,9.681,-0.364,0.191,29.954,29.505,0.246,0.184,51.4350122,-0.031582343
E01003196,40.721,0.259,0.186,38.72,0.698,1.353,28.669,37.154,0.372,0.245,51.43290461,-0.022171755
E01003197,42.695,0.33,0.217,42.133,0.6,0.767,30.933,26.421,0.444,0.36,51.43145892,-0.027127295
E01003221,31.683,0.2,0.16,11.741,0.289,1.019,33.812,43.258,0.219,0.255,51.43855655,-0.018761079
E01003223,16.597,0.114,0.086,8.619,-0.373,0.689,25.152,24.887,0.178,0.112,51.43540316,-0.014027852
E01003241,33.93,0.221,0.187,20.74,0.47,0.889,35.487,28.167,0.268,0.278,51.42536597,-0.012397312
E01003255,21.824,0.136,0.09,6.813,-0.393,0.869,22.54,56.777,0.226,0.204,51.44002661,-0.056045508
E01003256,35.626,0.218,0.173,15.335,0.581,1.42,33.245,35.517,0.298,0.207,51.43532664,-0.056337897
E01003257,26.151,0.189,0.126,11.348,0.19,0.72,32.688,32.749,0.25,0.23,51.43777012,-0.061477593
E01003258,37.607,0.302,0.186,19.198,0.524,0.755,43.128,18.102,0.406,0.36,51.43209793,-0.066972233
E01003259,23.276,0.153,0.106,5.076,0.006,1.097,28.073,35.905,0.206,0.16,51.43328713,-0.062020493
E01003307,19.606,0.164,0.101,8.824,-0.391,0.565,23.965,32.306,0.285,0.122,51.43724503,-0.043984053
E01003308,26.573,0.2,0.134,8.356,0.194,0.895,28.248,33.964,0.302,0.294,51.44023163,-0.035773304
E01003309,35.451,0.276,0.16,25.435,0.356,1.028,34.755,28.548,0.423,0.329,51.43463198,-0.049829283
E01003310,36.958,0.275,0.18,15.389,0.815,1.074,30.708,34.052,0.384,0.45,51.43781663,-0.050483357
E01003311,15.449,0.104,0.092,4.477,-0.148,0.521,19.128,30.02,0.156,0.121,51.4352905,-0.038739601
E01003312,20.37,0.147,0.104,12.363,-0.166,0.439,26.676,33.897,0.223,0.216,51.43216983,-0.043450991
E01003313,42.612,0.311,0.192,26.198,0.591,1.221,38.287,35.573,0.433,0.389,51.43122568,-0.049308063
E01003314,18.194,0.141,0.098,6.608,-0.141,0.434,21.906,33.979,0.218,0.2,51.43888284,-0.038804452
E01003315,28.432,0.193,0.117,18.796,0.398,0.714,26.446,49.444,0.272,0.379,51.44039406,-0.048973953
E01003316,18.035,0.119,0.074,5.463,-0.197,1.005,20.799,37.244,0.164,0.246,51.44058925,-0.043834606
E01003328,27.138,0.21,0.141,10.736,0.349,0.8,26.939,30.205,0.268,0.313,51.42505416,-0.057003435
E01003326,24.325,0.198,0.117,12.077,0.407,0.335,25.243,34.569,0.262,0.203,51.42486214,-0.044170788
E01003327,17.43,0.119,0.078,12.257,-0.304,0.55,24.849,34.154,0.213,0.118,51.42494663,-0.049608972
E01003329,23.824,0.183,0.101,10.29,0.071,1.069,24.734,31.822,0.271,0.229,51.43083929,-0.055604475
E01003330,37.443,0.257,0.163,15.559,0.054,1.109,51.063,32.597,0.355,0.276,51.42918892,-0.071233624
E01003331,29.992,0.216,0.167,14.302,0.429,0.935,30.924,21.477,0.33,0.209,51.42874219,-0.062295476
E01003332,26.751,0.196,0.136,14.662,0.083,0.606,37.151,23.591,0.303,0.295,51.42728141,-0.065957755
E01003333,22.715,0.162,0.12,17.237,-0.15,0.2,26.555,39.856,0.257,0.204,51.42768059,-0.042091328
E01003334,36.314,0.241,0.183,16.866,0.99,0.974,30.223,35.653,0.356,0.355,51.42789524,-0.055695973
E01003335,37.354,0.308,0.209,22.285,0.487,0.56,31.268,28.807,0.467,0.23,51.42772797,-0.047322519
E01003348,28.942,0.215,0.151,16.983,0.095,0.998,30.001,25.764,0.295,0.224,51.43124659,-0.00944004
E01003352,32.551,0.244,0.175,25.864,0.087,0.714,34.53,27.147,0.323,0.227,51.4305662,-0.015794176
E01003945,19.558,0.099,0.074,2.133,-0.453,1.44,32.045,27.995,0.115,0.138,51.43570232,-0.072206172
E01003948,21.099,0.133,0.088,9.768,-0.194,1.264,24.168,30.829,0.243,0.178,51.42500045,-0.078331961
E01003951,18.892,0.085,0.077,11.001,-0.492,1.242,32.019,25.412,0.138,0.089,51.43814841,-0.081424831
E01004675,48.119,0.348,0.22,7.826,0.925,0.915,45.694,53.002,0.509,0.533,51.52540476,-0.197593072
E01004677,28.5,0.226,0.147,7.914,0.626,-0.012,33.601,36.178,0.449,0.402,51.53071215,-0.200514364
E01004678,31.287,0.246,0.153,10.111,0.277,0.566,35.389,42.138,0.348,0.375,51.528068,-0.200074627
E01000579,27.002,0.177,0.136,9.529,0.197,0.589,31.171,46.02,0.289,0.298,51.53057679,-0.220444005
E01000580,21.564,0.163,0.117,5.566,-0.165,0.885,23.564,32.053,0.227,0.199,51.53788125,-0.208243507
E01000581,15.592,0.121,0.085,3.694,-0.913,0.514,25.395,31.893,0.152,0.19,51.53681924,-0.218726886
E01000582,14.655,0.099,0.067,1.595,-0.63,0.587,25.981,36.405,0.123,0.196,51.53464156,-0.214418047
E01000583,20.948,0.118,0.109,6.25,-0.098,0.582,28.147,44.27,0.093,0.276,51.53488465,-0.204575332
E01000584,14.559,0.105,0.078,9.66,-0.384,0.153,26.471,24.955,0.117,0.217,51.53516611,-0.223607103
E01000585,14.895,0.106,0.072,10.785,-0.404,0.168,26.876,28.812,0.13,0.226,51.53263152,-0.222613034
E01000586,26.993,0.163,0.102,17.416,-0.026,0.574,37.303,51.264,0.306,0.305,51.53162454,-0.216685818
E01001874,29.647,0.217,0.129,10.594,0.818,0.007,38.678,37.257,0.433,0.38,51.51877774,-0.229564441
E01001875,41.639,0.314,0.187,27.431,0.739,1.236,29.115,37.45,0.506,0.341,51.51561995,-0.245483608
E01001876,46.609,0.313,0.195,17.578,1.562,0.444,52.896,31.58,0.438,0.309,51.519243,-0.240208756
E01001877,34.412,0.23,0.167,11.387,0.669,0.809,30.792,52.195,0.329,0.326,51.52780642,-0.240064131
E01001878,39.926,0.335,0.182,28.963,0.8,0.661,28.724,33.603,0.493,0.416,51.51824548,-0.247752929
E01000557,22.47,0.16,0.106,6.142,0.149,0.514,31.808,35.838,0.274,0.319,51.55420973,-0.218483478
E01000559,21.535,0.157,0.108,11.981,-0.077,0.451,30.602,30.166,0.247,0.302,51.55144162,-0.221611227
E01000561,23.986,0.203,0.117,5.548,0.189,0.528,34.503,22.029,0.328,0.315,51.5485166,-0.207618871
E01000488,21.116,0.165,0.092,11.056,-0.512,0.672,36.022,24.184,0.222,0.254,51.54377517,-0.229782
E01000489,20.159,0.157,0.095,5.441,0.047,0.599,30.683,24.818,0.166,0.32,51.54307166,-0.222727394
E01000490,27.496,0.166,0.119,12.712,0.38,1.064,32.157,36.574,0.284,0.345,51.54432593,-0.20697365
E01000491,22.133,0.167,0.117,8.558,-0.132,0.436,35.142,24.996,0.211,0.26,51.54179195,-0.214957622
E01000492,14.196,0.099,0.075,5.123,-0.328,0.494,24.782,24.817,0.09,0.183,51.54058358,-0.223786044
E01000493,13.751,0.111,0.07,3.77,-0.571,0.548,26.188,19.9,0.155,0.165,51.53815458,-0.226120249
E01000494,19.702,0.183,0.091,5.264,-0.262,0.416,33.78,19.961,0.227,0.348,51.54639966,-0.216621184
E01000495,32.76,0.219,0.15,12.787,0.696,0.942,37.648,32.884,0.324,0.479,51.54580497,-0.209882654
E01000504,22.964,0.166,0.122,8.565,0.031,0.511,33.006,27.79,0.214,0.288,51.55199506,-0.2260943
E01000505,21.425,0.156,0.107,11.819,-0.243,0.566,36.873,18.182,0.234,0.199,51.5523062,-0.231103746
E01000506,33.451,0.245,0.156,20.299,-0.178,0.572,44.2,40.168,0.359,0.349,51.55236735,-0.245884107
E01000507,22.861,0.193,0.107,13.26,-0.406,0.646,34.923,20.326,0.352,0.222,51.55454036,-0.234801473
E01000508,46.881,0.331,0.243,32.236,0.172,0.959,42.686,41.832,0.383,0.427,51.54882335,-0.247841962
E01000511,31.981,0.236,0.124,18.048,-0.364,1.307,36.258,40.92,0.369,0.217,51.55664257,-0.246145369
E01000512,20.202,0.138,0.082,10.314,-0.788,0.786,33.55,35.619,0.271,0.198,51.55413555,-0.240940556
E01000522,31.767,0.286,0.166,26.345,-0.332,0.225,37.516,23.773,0.407,0.292,51.54211845,-0.245305306
E01000523,35.998,0.245,0.157,38.682,-0.114,0.725,40.325,41.837,0.363,0.305,51.53974661,-0.248716273
E01000530,18.013,0.13,0.1,5.031,-0.321,0.603,26.334,28.898,0.209,0.169,51.53521171,-0.231140964
E01000531,27.316,0.213,0.131,12.989,-0.216,0.276,37.336,42.017,0.319,0.314,51.53283939,-0.229808732
E01000532,21.515,0.148,0.109,13.09,-0.186,0.319,31.536,35.111,0.2,0.235,51.53151324,-0.226850743
E01000533,43.53,0.293,0.205,27.229,0.364,1.178,44.671,38.62,0.344,0.459,51.53807298,-0.242552797
E01000534,22.025,0.177,0.112,10.709,-0.39,0.526,29.955,32.311,0.254,0.213,51.53673856,-0.235783381
E01000535,30.194,0.178,0.115,19.303,-0.439,1.289,34.215,51.595,0.277,0.233,51.53431742,-0.238466137
E01000544,40.666,0.323,0.204,15.643,0.47,0.382,44.484,39.741,0.43,0.444,51.52988104,-0.197026813
E01000545,30.165,0.166,0.124,8.093,0.394,1.347,31.466,49.051,0.261,0.344,51.54316759,-0.201694644
E01000546,23.332,0.16,0.113,4.75,-0.213,0.812,29.991,42.555,0.224,0.246,51.54182586,-0.203698232
E01000547,22.893,0.16,0.121,5.383,0.028,0.774,28.351,33.9,0.209,0.31,51.53986066,-0.200739643
E01000549,16.478,0.133,0.094,3.949,-0.356,0.382,25.003,27.378,0.163,0.281,51.53726075,-0.199555132
E01000551,47.389,0.366,0.25,23.094,0.715,0.29,46.875,29.431,0.433,0.522,51.53357938,-0.199737635
E01000554,24.65,0.205,0.131,12.082,-0.16,0.093,34.779,31.331,0.326,0.227,51.55844397,-0.225756348
E01000555,16.331,0.132,0.088,7.39,-0.448,0.408,29.149,18.852,0.16,0.242,51.55515928,-0.224928967
E01000556,37.071,0.206,0.131,20.989,0.026,1.301,38.85,66.729,0.327,0.398,51.55527717,-0.21564505
E01000558,25.635,0.174,0.137,7.843,-0.026,0.998,32.582,27.537,0.211,0.272,51.55151823,-0.212327392
E01000560,18.684,0.105,0.086,11.807,-0.638,0.73,35.136,27.185,0.167,0.18,51.5499014,-0.216031408
E01000637,27.48,0.214,0.141,15.127,-0.148,0.441,34.486,36.758,0.332,0.351,51.54954565,-0.232064349
E01000638,33.451,0.195,0.118,20.647,0.001,0.965,45.412,52.489,0.281,0.303,51.5469129,-0.241462341
E01000639,21.089,0.11,0.079,9.809,-0.279,0.977,32,42.386,0.195,0.244,51.54905392,-0.227331078
E01000640,33.805,0.189,0.12,24.09,0.012,0.69,47.034,56.699,0.252,0.423,51.54752084,-0.236662112
E01000641,33.326,0.243,0.146,23.641,-0.037,0.899,39.002,37.859,0.371,0.364,51.55056982,-0.237281006
E01000642,29.708,0.193,0.118,14.189,0.265,0.585,35.168,55.77,0.36,0.389,51.5477393,-0.224248989
E01000643,54.417,0.363,0.267,24.23,1.265,1.269,41.082,36.6,0.396,0.585,51.54158879,-0.236005585
E01000644,26.925,0.211,0.12,12.672,-0.088,0.618,36.484,35.765,0.289,0.365,51.54604757,-0.232334033
E01000875,25.782,0.154,0.126,21.741,-0.068,0.85,22.246,46.609,0.275,0.238,51.55042896,-0.204466034
E01000871,17.105,0.131,0.097,3.235,-0.563,0.938,18.68,27.856,0.159,0.156,51.55530742,-0.202484751
E01000872,29.02,0.175,0.145,8.784,0.384,0.771,23.147,59.379,0.311,0.259,51.55338201,-0.209133392
E01000873,10.923,0.088,0.058,9.752,-0.917,-0.106,11.914,38.412,0.128,0.13,51.55267476,-0.200207607
E01000876,36.833,0.283,0.195,13.248,1.063,0.728,25.398,36.323,0.448,0.438,51.54887897,-0.201097049
E01000931,42.687,0.29,0.183,16.096,0.704,1.546,31.106,54.044,0.494,0.365,51.54359084,-0.197926127
E01000971,11.62,0.077,0.062,1.701,-0.436,-0.622,11.558,53.373,0.082,0.152,51.55060815,-0.196625343
E01000974,33.031,0.237,0.165,11.916,0.761,0.739,24.958,48.375,0.34,0.399,51.54732739,-0.199104523
E01001243,32.306,0.229,0.142,10.846,-0.06,1.152,38.819,41.335,0.295,0.38,51.51070133,-0.248987085
E01001245,16.859,0.137,0.064,4.273,-0.17,0.627,23.827,36.174,0.29,0.216,51.50614427,-0.248325852
E01001957,46.585,0.388,0.218,35.611,0.694,0.293,38.817,32.496,0.567,0.48,51.51268526,-0.230163721
E01001958,45.872,0.404,0.221,23.008,0.553,0.284,40.104,33.207,0.561,0.505,51.51374207,-0.233723455
E01001940,35.193,0.239,0.161,10.646,0.909,0.917,31.176,47.413,0.388,0.401,51.50283497,-0.230251136
E01001941,31.689,0.174,0.148,4.177,0.837,0.887,26.895,60.285,0.281,0.367,51.50407458,-0.226759821
E01001942,28.516,0.177,0.136,3.523,0.666,0.758,24.474,54.937,0.19,0.383,51.50529805,-0.232098772
E01001943,36.703,0.203,0.141,6.304,0.665,1.512,33.975,61.382,0.351,0.372,51.50728307,-0.222368586
E01001944,47.614,0.358,0.259,13.588,1.256,-0.227,44.06,35.092,0.486,0.46,51.50835813,-0.217155325
E01001945,24.643,0.169,0.116,3.352,0.439,0.739,21.767,48.608,0.233,0.303,51.50804638,-0.231962427
E01001946,19.916,0.165,0.124,9.624,0.184,-0.674,24.183,30.349,0.247,0.301,51.50934483,-0.228471839
E01001960,18.155,0.138,0.086,4.163,0.083,0.295,21.876,41.02,0.316,0.247,51.50828362,-0.236112472
E01001954,29.739,0.24,0.135,14.54,0.63,0.778,25.139,35.378,0.331,0.348,51.50825057,-0.239656796
E01001955,47.455,0.344,0.227,20.954,0.55,1.594,35.789,39.095,0.447,0.408,51.51176805,-0.237579762
E01001961,43.027,0.384,0.208,26.355,0.563,0.422,36.187,27.716,0.477,0.561,51.51149942,-0.232510125
E01001956,26.072,0.199,0.152,8.392,-0.073,0.676,25.555,39.079,0.298,0.207,51.50882818,-0.242856553
E01001959,42.92,0.299,0.216,18.961,0.612,1.52,28.245,44.379,0.425,0.295,51.51238709,-0.244393156
E01004674,45.561,0.338,0.225,15.073,0.812,0.904,44.022,36.8,0.409,0.459,51.52624199,-0.200794428
E01002853,54.633,0.372,0.257,29.947,0.881,1.215,47.319,37.196,0.449,0.464,51.52269574,-0.210935147
E01002857,56.861,0.416,0.293,22.487,0.708,0.952,49.633,33.03,0.525,0.488,51.5246481,-0.207583005
E01001857,47.106,0.328,0.217,22.339,0.933,1.312,32.68,49.565,0.582,0.41,51.50310024,-0.220391434
E01001852,17.612,0.091,0.064,2.299,-0.185,0.294,22.342,63.822,0.12,0.25,51.50202673,-0.216876687
E01001858,29.445,0.209,0.132,10.001,0.519,0.814,24.459,51.279,0.37,0.337,51.5016723,-0.237263218
E01001860,36.813,0.246,0.173,14.548,0.512,0.998,34.288,52.686,0.337,0.362,51.50503693,-0.240703891
E01001861,34.716,0.246,0.179,10.687,0.726,0.848,29.188,45.033,0.302,0.403,51.50543965,-0.244511204
E01001864,30.839,0.189,0.155,5.06,0.913,0.75,23.767,52.968,0.209,0.407,51.50364309,-0.240984723
E01001862,37.985,0.256,0.2,19.534,1.147,0.733,25.407,42.341,0.32,0.416,51.50356932,-0.234424323
E01001863,20.909,0.143,0.105,1.788,0.04,0.997,19.482,38.849,0.19,0.266,51.50334356,-0.238322231
E01001865,16.642,0.108,0.078,2.87,-0.045,0.621,19.639,41.594,0.16,0.207,51.50308179,-0.247337693
E01002869,21.559,0.128,0.08,5.315,-0.782,0.482,33.923,60.012,0.184,0.203,51.50428742,-0.213392062
E01002881,39.737,0.326,0.217,17.433,0.45,0.339,38.366,36.501,0.39,0.417,51.51235802,-0.214226692
E01002825,11.299,0.043,0.035,0.609,-2.503,0.041,29.028,53.237,0.037,0.062,51.50415159,-0.198331246
E01002828,15.111,0.081,0.075,2.403,-1.533,0.4,26.8,49.763,0.047,0.149,51.50739966,-0.20037653
E01002829,34.287,0.24,0.172,5.87,0.245,0.933,33.777,54.821,0.343,0.412,51.51737729,-0.201873171
E01002830,37.337,0.246,0.189,8.324,0.118,1.307,36.541,50.562,0.317,0.391,51.51829652,-0.204558333
E01002831,38.094,0.239,0.188,9.344,0.342,1.322,34.458,54.705,0.27,0.443,51.51663767,-0.208018428
E01002832,34.561,0.236,0.142,5.379,0.218,1.058,31.229,68.62,0.376,0.369,51.51494276,-0.202106635
E01002833,22.604,0.088,0.066,3.604,-0.735,1.293,26.164,72.671,0.094,0.24,51.51442845,-0.205443891
E01002852,48.497,0.322,0.226,17.319,0.857,0.974,48.466,49.708,0.41,0.418,51.52686366,-0.2190509
E01002854,46.507,0.355,0.24,13.973,0.381,0.994,45.827,35.87,0.416,0.492,51.52248728,-0.204597953
E01002855,48.386,0.347,0.247,12.107,1.085,0.916,45.263,32.903,0.416,0.526,51.52071071,-0.207513696
E01002856,37.335,0.216,0.171,12.158,0.312,1.154,34.324,65.619,0.291,0.4,51.51952082,-0.209681927
E01002904,55.38,0.405,0.282,29.34,0.862,0.093,49.905,40.337,0.5,0.52,51.52463137,-0.223380922
E01002907,52.031,0.38,0.29,25.211,1.042,0.276,40.924,36.324,0.412,0.489,51.52305216,-0.225680571
E01002864,10.728,0.038,0.022,0.998,-2.561,0.732,25.015,43.079,0.013,0.101,51.50077849,-0.20396278
E01000527,36.888,0.267,0.179,29.682,0.284,0.653,39.372,35.79,0.355,0.317,51.54357873,-0.24945975
E01002865,8.768,0.026,0.012,1.869,-2.446,0.23,22.168,45.643,0.005,0.088,51.50094496,-0.198037356
E01002866,21.854,0.15,0.095,1.576,-0.667,0.489,36.119,49.927,0.233,0.242,51.50151921,-0.211525935
E01002868,10.294,0.017,0.015,1.592,-2.727,0.281,29.394,46.708,0.019,0.03,51.50443891,-0.206641449
